Matrixsizexsize(random),Time(s),equalsround1e-6
45,0.004052,true
45,0.00402385,true
45,0.00144127,true
45,0.00334953,true
45,0.00453529,true
45,0.00385038,true
45,0.00363081,true
45,0.0034846,true
45,0.00327705,true
45,0.00637198,true
45,0.00579822,true
45,0.00312334,true
45,0.00396659,true
45,0.0058019,true
45,0.00133873,true
45,0.00381652,true
45,0.00386975,true
45,0.00316001,true
45,0.00415387,true
45,0.0035827,true
45,0.003566,true
45,0.00393668,true
45,0.00320188,true
45,0.00586518,true
45,0.00374888,true
45,0.00369609,true
45,0.00352596,true
45,0.00579173,true
45,0.000211785,true
45,0.00331873,true
45,0.0041114,true
45,0.00413788,true
45,0.0128811,true
45,0.00359745,true
45,0.00330511,true
45,0.00333566,true
45,0.0034562,true
45,0.00341397,true
45,0.000201746,true
45,0.00317985,true
45,0.00408174,true
45,0.00352837,true
45,0.00281014,true
45,0.000344439,true
45,0.000829437,true
45,0.000203499,true
45,0.00626229,true
45,0.00408952,true
45,0.00608471,true
45,0.00403651,true
45,0.00318752,true
45,0.00429061,true
45,0.00395598,true
45,0.00391244,true
45,0.000265338,true
45,0.000260959,true
45,0.00025601,true
45,0.00026654,true
45,0.00327205,true
45,0.000265999,true
45,0.000282841,true
45,0.000169805,true
45,0.00339276,true
45,0.00281518,true
45,0.00375625,true
45,0.00344773,true
45,0.00314123,true
45,0.00590413,true
45,0.00365706,true
45,0.00334838,true
45,0.00405635,true
45,0.00336788,true
45,0.000184443,true
45,0.00340425,true
45,0.000200674,true
45,0.0041035,true
45,0.00380581,true
45,0.00379382,true
45,0.00372757,true
45,0.00382611,true
50,0.00406757,true
50,0.00375843,true
50,0.000233276,true
50,0.00396647,true
50,0.00604859,true
50,0.00339534,true
50,0.00398687,true
50,0.00374768,true
50,0.000231182,true
50,0.00352626,true
50,0.00373415,true
50,0.00323495,true
50,0.000284634,true
50,0.00404815,true
50,0.00025613,true
50,0.00344069,true
50,0.00334317,true
50,0.00348804,true
50,0.00315719,true
50,0.00356416,true
50,0.000241402,true
50,0.00316539,true
50,0.0041195,true
50,0.00541525,true
50,0.0034101,true
50,0.00413958,true
50,0.00400202,true
50,0.00134963,true
50,0.00362299,true
50,0.000247343,true
50,0.00406501,true
50,0.0035826,true
50,0.00327735,true
50,0.00413979,true
50,0.00188481,true
50,0.00392106,true
50,0.00407664,true
50,0.00396932,true
50,0.000268633,true
50,0.000247654,true
50,0.00026165,true
50,0.000227104,true
50,0.00392401,true
50,0.00349317,true
50,0.000228247,true
50,0.00390072,true
50,0.00382964,true
50,0.000283733,true
50,0.000230772,true
50,0.00376986,true
50,0.00021926,true
50,0.00400411,true
50,0.00021944,true
50,0.00400055,true
50,0.00399214,true
50,0.00598261,true
50,0.00398701,true
50,0.00377569,true
50,0.00528035,true
50,0.00356229,true
50,0.00529192,true
50,0.00318465,true
50,0.00338879,true
50,0.000221443,true
50,0.00365196,true
50,0.0031589,true
50,0.000222806,true
50,0.000236873,true
50,0.00368521,true
50,0.00320181,true
50,0.00603274,true
50,0.00358494,true
50,0.000238056,true
50,0.00318602,true
50,0.00387459,true
50,0.00391338,true
50,0.00021949,true
50,0.00353769,true
50,0.00326934,true
50,0.0038238,true
50,0.000219119,true
50,0.000226614,true
50,0.00333123,true
50,0.00365519,true
50,0.0052597,true
50,0.00362797,true
50,0.00390296,true
50,0.00360268,true
50,0.00392146,true
50,0.00557519,true
50,0.000210042,true
50,0.00333996,true
50,0.00388411,true
50,0.00602618,true
50,0.00367981,true
50,0.0034223,true
50,0.00560266,true
50,0.00461842,true
50,0.00315926,true
50,0.000232464,true
55,0.00525946,true
55,0.00577954,true
55,0.00508507,true
55,0.00508673,true
55,0.00326264,true
55,0.00375899,true
55,0.0041513,true
55,0.000273163,true
55,0.00028208,true
55,0.00355586,true
55,0.0036468,true
55,0.00350016,true
55,0.00372412,true
55,0.00153474,true
55,0.000279214,true
55,0.00529923,true
55,0.00396667,true
55,0.000283332,true
55,0.000288763,true
55,0.000283051,true
55,0.00339571,true
55,0.00330531,true
55,0.000291548,true
55,0.00387958,true
55,0.000263484,true
55,0.000287771,true
55,0.00392928,true
55,0.00345765,true
55,0.00414923,true
55,0.000311476,true
55,0.00364023,true
55,0.00362512,true
55,0.00354099,true
55,0.00513562,true
55,0.00372112,true
55,0.00325992,true
55,0.00327452,true
55,0.000286298,true
55,0.00392215,true
55,0.00203038,true
55,0.00598573,true
55,0.00030856,true
55,0.0034033,true
55,0.00028218,true
55,0.00388682,true
55,0.00410266,true
55,0.000299874,true
55,0.00341161,true
55,0.00325376,true
55,0.00384516,true
55,0.000294243,true
55,0.00323383,true
55,0.00558728,true
55,0.00321521,true
55,0.00336341,true
55,0.00057031,true
55,0.00545943,true
55,0.00389253,true
55,0.00540079,true
55,0.000504605,true
55,0.0033198,true
55,0.00365064,true
55,0.00401046,true
55,0.00414552,true
55,0.00340493,true
55,0.00393462,true
55,0.000426846,true
55,0.00519623,true
55,0.00325967,true
55,0.00390366,true
55,0.0054158,true
55,0.00529125,true
55,0.00397972,true
55,0.00316901,true
55,0.00389804,true
55,0.00346588,true
55,0.00762688,true
55,0.00529897,true
55,0.00106867,true
55,0.00111104,true
55,0.000294874,true
55,0.00390108,true
55,0.00331563,true
55,0.00413081,true
55,0.00337235,true
55,0.00711869,true
55,0.0060895,true
55,0.000257602,true
55,0.00333432,true
55,0.00405132,true
55,0.00387691,true
55,0.0036952,true
55,0.000302018,true
55,0.00539156,true
55,0.000274234,true
55,0.000296407,true
55,0.00370755,true
55,0.0032892,true
55,0.00340717,true
55,0.00541588,true
60,0.00469462,true
60,0.00366688,true
60,0.00399983,true
60,0.00387098,true
60,0.00415573,true
60,0.00358122,true
60,0.00331822,true
60,0.00393949,true
60,0.00390901,true
60,0.00772624,true
60,0.00366543,true
60,0.0038993,true
60,0.00383418,true
60,0.00387976,true
60,0.00414259,true
60,0.00360418,true
60,0.0052129,true
60,0.00428204,true
60,0.0034102,true
60,0.00717645,true
60,0.00418041,true
60,0.000367102,true
60,0.00354156,true
60,0.00368555,true
60,0.000377763,true
60,0.00607792,true
60,0.00360543,true
60,0.00409048,true
60,0.00410519,true
60,0.000341172,true
60,0.00390895,true
60,0.00320798,true
60,0.00361619,true
60,0.0013475,true
60,0.00155093,true
60,0.00343566,true
60,0.00536765,true
60,0.00502361,true
60,0.00585015,true
60,0.00239696,true
60,0.00390483,true
60,0.00328589,true
60,0.00397698,true
60,0.00410488,true
60,0.00356298,true
60,0.00346268,true
60,0.00359099,true
60,0.00385389,true
60,0.00403333,true
60,0.00352544,true
60,0.00360852,true
60,0.000356522,true
60,0.00367435,true
60,0.000389495,true
60,0.00366092,true
60,0.00797363,true
60,0.00243295,true
60,0.00338396,true
60,0.0015575,true
60,0.00365675,true
60,0.00386284,true
60,0.00106106,true
60,0.00370892,true
60,0.000376881,true
60,0.00376273,true
60,0.00368212,true
60,0.00354449,true
60,0.000322026,true
60,0.00278437,true
60,0.00368537,true
60,0.000353776,true
60,0.00378282,true
60,0.00381294,true
60,0.00561928,true
60,0.000417107,true
60,0.0016124,true
60,0.000696983,true
60,0.00368169,true
60,0.00222558,true
60,0.00407996,true
60,0.00239243,true
60,0.00365075,true
60,0.0034532,true
60,0.00393641,true
60,0.00342343,true
60,0.001797,true
60,0.000719497,true
60,0.00382639,true
60,0.00325071,true
60,0.00572377,true
60,0.00403723,true
60,0.00390839,true
60,0.0055478,true
60,0.00373409,true
60,0.00253977,true
60,0.00387022,true
60,0.00404815,true
60,0.00325893,true
60,0.0037716,true
60,0.00352674,true
65,0.00139253,true
65,0.00418983,true
65,0.00341789,true
65,0.0023564,true
65,0.00358761,true
65,0.00355104,true
65,0.00042883,true
65,0.000449821,true
65,0.000446915,true
65,0.00045981,true
65,0.00361513,true
65,0.00440294,true
65,0.00430572,true
65,0.00425008,true
65,0.00344956,true
65,0.00335026,true
65,0.0041338,true
65,0.00335179,true
65,0.00369936,true
65,0.00330699,true
65,0.00109829,true
65,0.00377416,true
65,0.00375352,true
65,0.0041536,true
65,0.000424201,true
65,0.000451714,true
65,0.00414707,true
65,0.00327687,true
65,0.00521238,true
65,0.00387272,true
65,0.0040661,true
65,0.00442109,true
65,0.00483694,true
65,0.00350502,true
65,0.00498103,true
65,0.00146491,true
65,0.00411909,true
65,0.00510618,true
65,0.00442697,true
65,0.00343526,true
65,0.000447746,true
65,0.00396327,true
65,0.0036694,true
65,0.00388645,true
65,0.00445849,true
65,0.00388866,true
65,0.00383025,true
65,0.00380241,true
65,0.00052254,true
65,0.00375852,true
65,0.000496068,true
65,0.00221053,true
65,0.00397258,true
65,0.000437116,true
65,0.00363874,true
65,0.00409024,true
65,0.00370893,true
65,0.00368154,true
65,0.003771,true
65,0.0041178,true
65,0.00211468,true
65,0.00412959,true
65,0.000443899,true
65,0.00155075,true
65,0.00367549,true
65,0.00392684,true
65,0.00420609,true
65,0.00418113,true
65,0.000436034,true
65,0.00349574,true
65,0.00379693,true
65,0.000450252,true
65,0.00223403,true
65,0.000426085,true
65,0.00365825,true
65,0.00333876,true
65,0.0036754,true
65,0.00372315,true
65,0.003373,true
65,0.00342837,true
65,0.000556906,true
65,0.00413923,true
65,0.00380807,true
65,0.00398942,true
65,0.000592543,true
65,0.00327966,true
65,0.0038929,true
65,0.0036793,true
65,0.00190298,true
65,0.00348666,true
65,0.00392293,true
65,0.00423169,true
65,0.00345528,true
65,0.00333986,true
65,0.00441845,true
65,0.000435753,true
65,0.0036421,true
65,0.0036963,true
65,0.00418107,true
65,0.00422157,true
70,0.00355618,true
70,0.00404557,true
70,0.00054341,true
70,0.000519614,true
70,0.0069922,true
70,0.000522199,true
70,0.00053828,true
70,0.00386904,true
70,0.000525786,true
70,0.00389861,true
70,0.000539973,true
70,0.00343797,true
70,0.00384145,true
70,0.000557657,true
70,0.00348586,true
70,0.00395283,true
70,0.00416663,true
70,0.00380179,true
70,0.0039284,true
70,0.0030207,true
70,0.00516499,true
70,0.00381779,true
70,0.000532528,true
70,0.00428727,true
70,0.000530364,true
70,0.00204949,true
70,0.00333802,true
70,0.00392935,true
70,0.00347308,true
70,0.0039548,true
70,0.00358142,true
70,0.000532979,true
70,0.00390513,true
70,0.00412831,true
70,0.00421591,true
70,0.000523672,true
70,0.000553709,true
70,0.00409201,true
70,0.000516147,true
70,0.00312476,true
70,0.00390093,true
70,0.000507921,true
70,0.000550664,true
70,0.00053308,true
70,0.000646687,true
70,0.000606179,true
70,0.00403461,true
70,0.00352995,true
70,0.000503583,true
70,0.00455299,true
70,0.00402704,true
70,0.000518522,true
70,0.00409699,true
70,0.00400853,true
70,0.000553409,true
70,0.00366566,true
70,0.00363525,true
70,0.000594717,true
70,0.0033579,true
70,0.00386633,true
70,0.0042433,true
70,0.00395925,true
70,0.000590669,true
70,0.00445293,true
70,0.000535334,true
70,0.00430574,true
70,0.00356205,true
70,0.00365126,true
70,0.00086288,true
70,0.00364391,true
70,0.00051268,true
70,0.00235407,true
70,0.000511638,true
70,0.00390793,true
70,0.00702964,true
70,0.0102377,true
70,0.000510466,true
70,0.0039104,true
70,0.00222576,true
70,0.000550253,true
70,0.00398841,true
70,0.00374721,true
70,0.000537368,true
70,0.000518421,true
70,0.000536136,true
70,0.000530204,true
70,0.000546576,true
70,0.00367033,true
70,0.00364103,true
70,0.00365868,true
70,0.00355247,true
70,0.000520686,true
70,0.00430029,true
70,0.00426774,true
70,0.000516087,true
70,0.00428757,true
70,0.00423114,true
70,0.00331384,true
70,0.00144941,true
70,0.00403316,true
75,0.000668057,true
75,0.00347513,true
75,0.00406245,true
75,0.000669912,true
75,0.0068727,true
75,0.00382426,true
75,0.0034506,true
75,0.00386112,true
75,0.0039793,true
75,0.00405465,true
75,0.00342279,true
75,0.00363618,true
75,0.0034846,true
75,0.000635726,true
75,0.00364719,true
75,0.00436707,true
75,0.00357579,true
75,0.00367166,true
75,0.00398603,true
75,0.00411127,true
75,0.00375131,true
75,0.0037196,true
75,0.00387396,true
75,0.00348997,true
75,0.000625897,true
75,0.00358073,true
75,0.00441332,true
75,0.00212031,true
75,0.0036025,true
75,0.00434165,true
75,0.000588706,true
75,0.00350901,true
75,0.000629975,true
75,0.000646026,true
75,0.00400154,true
75,0.00428566,true
75,0.00431406,true
75,0.00174042,true
75,0.00175096,true
75,0.00348259,true
75,0.00411492,true
75,0.00244368,true
75,0.00383414,true
75,0.00167371,true
75,0.00567592,true
75,0.00382676,true
75,0.00429728,true
75,0.00432225,true
75,0.00363308,true
75,0.00419915,true
75,0.00340338,true
75,0.00403132,true
75,0.0039424,true
75,0.00107165,true
75,0.00406814,true
75,0.0045052,true
75,0.00417125,true
75,0.00407798,true
75,0.00360386,true
75,0.00400519,true
75,0.00441174,true
75,0.00379808,true
75,0.00579731,true
75,0.00386619,true
75,0.00607286,true
75,0.00356409,true
75,0.00386335,true
75,0.00254602,true
75,0.00430714,true
75,0.00340366,true
75,0.00340329,true
75,0.0035891,true
75,0.00134227,true
75,0.00100931,true
75,0.00428872,true
75,0.00178375,true
75,0.00393582,true
75,0.00389705,true
75,0.00797459,true
75,0.00366518,true
75,0.00340859,true
75,0.00405099,true
75,0.0024476,true
75,0.00400221,true
75,0.00410488,true
75,0.00667079,true
75,0.00433472,true
75,0.00236121,true
75,0.00343043,true
75,0.00354115,true
