Matrixsizexsize(random),Time(s),equalsround1e-6
265,0.026598,true
265,0.026609,true
270,0.027766,true
270,0.027716,true
270,0.027643,true
270,0.027678,true
270,0.027683,true
270,0.027678,true
270,0.027675,true
270,0.027669,true
270,0.027745,true
270,0.027707,true
270,0.027700,true
270,0.027671,true
270,0.027671,true
270,0.027712,true
270,0.027688,true
270,0.027604,true
270,0.027715,true
270,0.027727,true
270,0.027888,true
270,0.027717,true
275,0.029688,true
275,0.029744,true
275,0.029731,true
275,0.029755,true
275,0.029729,true
275,0.029729,true
275,0.029860,true
275,0.029711,true
275,0.029792,true
275,0.029708,true
275,0.029775,true
275,0.029715,true
275,0.029679,true
275,0.029779,true
275,0.029694,true
275,0.029713,true
275,0.029768,true
275,0.029692,true
275,0.029714,true
275,0.029687,true
280,0.029680,true
280,0.029577,true
280,0.029631,true
280,0.029581,true
280,0.029590,true
280,0.029569,true
280,0.029576,true
280,0.029704,true
280,0.029603,true
280,0.029557,true
280,0.029619,true
280,0.029642,true
280,0.029709,true
280,0.029600,true
280,0.029615,true
280,0.029761,true
280,0.029589,true
280,0.029578,true
280,0.029618,true
280,0.029629,true
285,0.033152,true
285,0.033099,true
285,0.033095,true
285,0.033074,true
285,0.033041,true
285,0.033079,true
285,0.033054,true
285,0.033082,true
285,0.033024,true
285,0.033085,true
285,0.033029,true
285,0.033145,true
285,0.033093,true
285,0.033107,true
285,0.033111,true
285,0.033141,true
285,0.033136,true
285,0.033063,true
285,0.033120,true
285,0.033114,true
290,0.035413,true
290,0.035394,true
290,0.035331,true
290,0.035323,true
290,0.035366,true
290,0.035344,true
290,0.035323,true
290,0.035372,true
290,0.035515,true
290,0.035310,true
290,0.035432,true
290,0.035313,true
290,0.035553,true
290,0.035333,true
290,0.035365,true
290,0.035388,true
290,0.035335,true
290,0.035344,true
290,0.035315,true
290,0.035394,true
295,0.036651,true
295,0.036566,true
295,0.036543,true
295,0.036577,true
295,0.036590,true
295,0.036601,true
295,0.036586,true
295,0.036594,true
295,0.036610,true
295,0.036588,true
295,0.036596,true
295,0.036777,true
295,0.036575,true
295,0.036608,true
295,0.036572,true
295,0.036578,true
295,0.036681,true
295,0.036567,true
295,0.036590,true
295,0.036659,true
300,0.037268,true
300,0.037233,true
300,0.037254,true
300,0.037239,true
300,0.037242,true
300,0.037228,true
300,0.037240,true
300,0.037324,true
300,0.037397,true
300,0.037288,true
300,0.037284,true
300,0.037222,true
300,0.037255,true
300,0.037234,true
300,0.037227,true
300,0.037276,true
300,0.037194,true
300,0.037224,true
300,0.037212,true
300,0.037278,true
