Matrixsizexsize(random),Time(s),equalsround1e-6
80,0.006017,true
80,0.005244,true
80,0.004614,true
80,0.004605,true
80,0.004523,true
80,0.004774,true
80,0.00457,true
80,0.004088,true
80,0.005793,true
80,0.006873,true
80,0.005983,true
80,0.00503,true
80,0.004539,true
80,0.004633,true
80,0.003918,true
80,0.004762,true
80,0.004761,true
80,0.004485,true
85,0.00634,true
85,0.0047,true
85,0.006131,true
85,0.004894,true
85,0.006066,true
85,0.005447,true
85,0.005274,true
85,0.006079,true
85,0.005529,true
85,0.006034,true
85,0.00542,true
85,0.005836,true
85,0.005997,true
85,0.006102,true
85,0.005596,true
85,0.005617,true
85,0.007131,true
85,0.00885,true
85,0.00805,true
85,0.006347,true
85,0.005687,true
85,0.005109,true
85,0.005413,true
85,0.00534,true
85,0.005414,true
85,0.005322,true
85,0.005975,true
85,0.006987,true
85,0.008388,true
85,0.007478,true
85,0.006287,true
85,0.00566,true
85,0.005833,true
85,0.005273,true
85,0.005818,true
85,0.00729,true
85,0.008532,true
85,0.007293,true
85,0.006068,true
85,0.00545,true
85,0.005473,true
85,0.005487,true
85,0.005974,true
85,0.005744,true
85,0.007322,true
85,0.008278,true
85,0.007369,true
85,0.006305,true
85,0.005729,true
85,0.005936,true
85,0.00553,true
85,0.005456,true
85,0.005382,true
85,0.006845,true
85,0.008846,true
85,0.007172,true
85,0.006195,true
85,0.00549,true
85,0.005333,true
85,0.005004,true
85,0.005374,true
85,0.00574,true
85,0.005591,true
85,0.005923,true
85,0.005184,true
85,0.006615,true
85,0.006786,true
85,0.006048,true
85,0.005473,true
85,0.005052,true
85,0.006991,true
85,0.004689,true
85,0.005094,true
85,0.00494,true
85,0.00566,true
85,0.004879,true
85,0.005914,true
85,0.005398,true
85,0.00571,true
85,0.004751,true
85,0.005907,true
85,0.004937,true
85,0.005795,true
85,0.005744,true
85,0.005811,true
85,0.0068,true
85,0.006581,true
85,0.006232,true
85,0.005501,true
85,0.005506,true
85,0.005508,true
85,0.005812,true
85,0.00499,true
85,0.005555,true
85,0.005284,true
85,0.004935,true
85,0.005334,true
85,0.005716,true
85,0.005616,true
85,0.005311,true
90,0.007552,true
90,0.005669,true
90,0.007201,true
90,0.006421,true
90,0.006446,true
90,0.006443,true
90,0.005448,true
90,0.006388,true
90,0.007061,true
90,0.006714,true
90,0.006507,true
90,0.008701,true
90,0.01085,true
90,0.009235,true
90,0.008429,true
90,0.006629,true
90,0.005999,true
90,0.006875,true
90,0.006919,true
90,0.005818,true
90,0.006733,true
90,0.005625,true
90,0.006847,true
90,0.007629,true
90,0.008164,true
90,0.007447,true
90,0.006691,true
90,0.006203,true
90,0.005494,true
90,0.006528,true
90,0.007986,true
90,0.00918,true
90,0.007744,true
90,0.006854,true
90,0.006177,true
90,0.006759,true
90,0.006473,true
90,0.006465,true
90,0.007072,true
90,0.006879,true
90,0.008057,true
90,0.008633,true
90,0.007695,true
90,0.006817,true
90,0.006285,true
90,0.006855,true
90,0.007074,true
90,0.006198,true
90,0.00568,true
90,0.006515,true
90,0.006407,true
90,0.006995,true
90,0.007891,true
90,0.008878,true
90,0.00797,true
90,0.007372,true
90,0.006246,true
90,0.005635,true
90,0.006355,true
90,0.006846,true
90,0.008576,true
90,0.008071,true
90,0.007252,true
90,0.006391,true
90,0.006011,true
90,0.006436,true
90,0.007574,true
90,0.008228,true
90,0.007379,true
90,0.006571,true
90,0.00682,true
90,0.006249,true
90,0.006746,true
90,0.006717,true
90,0.006903,true
90,0.005922,true
90,0.006473,true
90,0.006301,true
90,0.00628,true
90,0.007018,true
90,0.006187,true
90,0.006725,true
90,0.006686,true
90,0.006647,true
90,0.005971,true
90,0.005904,true
90,0.005851,true
90,0.006466,true
90,0.006424,true
90,0.005591,true
90,0.006517,true
90,0.008762,true
90,0.006395,true
90,0.006859,true
90,0.007043,true
90,0.006498,true
90,0.006904,true
90,0.007137,true
90,0.00686,true
90,0.007714,true
95,0.006804,true
95,0.007271,true
95,0.009624,true
95,0.010385,true
95,0.009333,true
95,0.008581,true
95,0.007469,true
95,0.008144,true
95,0.008286,true
95,0.008291,true
95,0.00663,true
95,0.008516,true
95,0.006772,true
95,0.006756,true
95,0.006688,true
95,0.009428,true
95,0.01221,true
95,0.009096,true
95,0.008058,true
95,0.008201,true
95,0.006885,true
95,0.006662,true
95,0.00674,true
95,0.007469,true
95,0.009558,true
95,0.010951,true
95,0.009698,true
95,0.009034,true
95,0.007571,true
95,0.007612,true
95,0.006884,true
95,0.00673,true
95,0.007703,true
95,0.010142,true
95,0.011013,true
95,0.010077,true
95,0.00842,true
95,0.007474,true
95,0.007981,true
95,0.007609,true
95,0.006809,true
95,0.006899,true
95,0.007985,true
95,0.008475,true
95,0.008072,true
95,0.007952,true
95,0.010168,true
95,0.011711,true
95,0.009989,true
95,0.008409,true
95,0.007429,true
95,0.007479,true
95,0.007152,true
95,0.006961,true
95,0.008321,true
95,0.006497,true
95,0.008201,true
95,0.007523,true
95,0.007922,true
95,0.008131,true
95,0.008733,true
95,0.008337,true
95,0.007185,true
95,0.006684,true
95,0.007627,true
95,0.010612,true
95,0.012102,true
95,0.010434,true
95,0.008915,true
95,0.007902,true
95,0.007966,true
95,0.008223,true
95,0.00818,true
95,0.008578,true
95,0.00871,true
95,0.008034,true
95,0.007379,true
95,0.007512,true
95,0.007573,true
95,0.008339,true
95,0.008068,true
95,0.007494,true
95,0.010001,true
95,0.011489,true
95,0.009977,true
95,0.008951,true
95,0.007662,true
95,0.00754,true
95,0.006756,true
95,0.007461,true
95,0.010822,true
95,0.012967,true
95,0.010904,true
95,0.009065,true
95,0.00783,true
95,0.007332,true
95,0.007731,true
95,0.007707,true
95,0.008039,true
95,0.010087,true
100,0.013578,true
100,0.011743,true
100,0.01078,true
100,0.009103,true
100,0.00889,true
100,0.00811,true
100,0.009285,true
100,0.011212,true
100,0.012383,true
100,0.011229,true
100,0.009563,true
100,0.008939,true
100,0.008219,true
100,0.008846,true
100,0.008343,true
100,0.01273,true
100,0.014361,true
100,0.012134,true
100,0.010487,true
100,0.009213,true
100,0.009295,true
100,0.00949,true
100,0.00898,true
100,0.008646,true
100,0.009082,true
100,0.009476,true
100,0.008883,true
100,0.008833,true
100,0.009382,true
100,0.009611,true
100,0.009096,true
100,0.009774,true
100,0.008611,true
100,0.008873,true
100,0.009327,true
100,0.011868,true
100,0.013557,true
100,0.011632,true
100,0.010048,true
100,0.009398,true
100,0.009325,true
100,0.008611,true
100,0.008913,true
100,0.00898,true
100,0.008199,true
100,0.012823,true
100,0.013232,true
100,0.011217,true
100,0.009905,true
100,0.008771,true
100,0.008654,true
100,0.009145,true
100,0.008046,true
100,0.012668,true
100,0.014694,true
100,0.012404,true
100,0.010641,true
100,0.009347,true
100,0.008389,true
100,0.008944,true
100,0.008549,true
100,0.008287,true
100,0.011032,true
100,0.012103,true
100,0.010896,true
100,0.010025,true
100,0.008508,true
100,0.009435,true
100,0.008189,true
100,0.008232,true
100,0.009644,true
100,0.009696,true
100,0.009888,true
100,0.009978,true
100,0.009774,true
100,0.009532,true
100,0.009185,true
100,0.008987,true
100,0.009507,true
100,0.009213,true
100,0.009626,true
100,0.008728,true
100,0.009282,true
100,0.009593,true
100,0.012293,true
100,0.014873,true
100,0.012207,true
100,0.010964,true
100,0.009264,true
100,0.008562,true
100,0.008273,true
100,0.009328,true
100,0.008851,true
100,0.011129,true
100,0.01298,true
100,0.011133,true
100,0.009739,true
100,0.008749,true
100,0.008857,true
100,0.008144,true
105,0.010481,true
105,0.010962,true
105,0.010559,true
105,0.01132,true
105,0.010203,true
105,0.011576,true
105,0.01301,true
105,0.012531,true
105,0.010546,true
105,0.010551,true
105,0.010377,true
105,0.011038,true
105,0.01085,true
105,0.011846,true
105,0.01079,true
105,0.010229,true
105,0.010853,true
105,0.015789,true
105,0.019272,true
105,0.014959,true
105,0.012083,true
105,0.010619,true
105,0.009526,true
105,0.010768,true
105,0.010095,true
105,0.009742,true
105,0.010049,true
105,0.011158,true
105,0.011039,true
105,0.010616,true
105,0.011253,true
105,0.015278,true
105,0.016508,true
105,0.013263,true
105,0.011916,true
105,0.010265,true
105,0.010998,true
105,0.010789,true
105,0.011484,true
105,0.01498,true
105,0.017526,true
105,0.014521,true
105,0.012196,true
105,0.010652,true
105,0.009573,true
105,0.010809,true
105,0.008783,true
105,0.010794,true
105,0.011321,true
105,0.010385,true
105,0.011836,true
105,0.011161,true
105,0.010528,true
105,0.010329,true
105,0.011123,true
105,0.011351,true
105,0.010056,true
105,0.010736,true
105,0.01256,true
105,0.011032,true
105,0.010205,true
105,0.010365,true
105,0.01044,true
105,0.009755,true
105,0.009924,true
105,0.010434,true
105,0.010191,true
105,0.010864,true
105,0.010072,true
105,0.010229,true
105,0.010492,true
105,0.010954,true
105,0.00934,true
105,0.010913,true
105,0.015397,true
105,0.016904,true
105,0.014848,true
105,0.011701,true
105,0.010594,true
105,0.010065,true
105,0.010263,true
105,0.010186,true
105,0.013134,true
105,0.015176,true
105,0.014025,true
105,0.011282,true
105,0.010142,true
105,0.011344,true
105,0.011289,true
105,0.010863,true
105,0.010661,true
105,0.010311,true
105,0.009927,true
105,0.013959,true
105,0.015833,true
105,0.014129,true
105,0.01184,true
105,0.010272,true
105,0.011049,true
105,0.010937,true
110,0.012824,true
110,0.012056,true
110,0.012551,true
110,0.012565,true
110,0.012591,true
110,0.012702,true
110,0.012817,true
110,0.011611,true
110,0.012758,true
110,0.012456,true
110,0.011651,true
110,0.013019,true
110,0.013267,true
110,0.010449,true
110,0.015694,true
110,0.016755,true
110,0.014434,true
110,0.012191,true
110,0.012431,true
110,0.012655,true
110,0.012783,true
110,0.011672,true
110,0.011801,true
110,0.01099,true
110,0.011404,true
110,0.010989,true
110,0.010824,true
110,0.012667,true
110,0.011817,true
110,0.011706,true
110,0.010597,true
110,0.012793,true
110,0.012703,true
110,0.012631,true
110,0.011915,true
110,0.01172,true
110,0.011563,true
110,0.013426,true
110,0.012593,true
110,0.013157,true
110,0.01213,true
110,0.012033,true
110,0.012711,true
110,0.012165,true
110,0.011899,true
110,0.011512,true
110,0.012788,true
110,0.012665,true
110,0.013023,true
110,0.011774,true
110,0.012036,true
110,0.011564,true
110,0.013761,true
110,0.014966,true
110,0.013979,true
110,0.011608,true
110,0.012602,true
110,0.011399,true
110,0.011132,true
110,0.011647,true
110,0.013794,true
110,0.012997,true
110,0.011505,true
110,0.012729,true
110,0.011262,true
110,0.010909,true
110,0.011206,true
110,0.011332,true
110,0.01085,true
110,0.011876,true
110,0.015527,true
110,0.018149,true
110,0.015306,true
110,0.013112,true
110,0.011866,true
110,0.012876,true
110,0.013539,true
110,0.012471,true
110,0.011382,true
110,0.011748,true
110,0.012259,true
110,0.011708,true
110,0.012363,true
110,0.01265,true
110,0.012906,true
110,0.012566,true
110,0.011826,true
110,0.011843,true
110,0.01146,true
110,0.011658,true
110,0.011526,true
110,0.011889,true
110,0.01192,true
110,0.011508,true
110,0.012915,true
110,0.011821,true
110,0.011662,true
110,0.011699,true
110,0.01246,true
110,0.012223,true
115,0.012957,true
115,0.014502,true
115,0.014232,true
115,0.01431,true
115,0.014068,true
115,0.013446,true
115,0.013973,true
115,0.011996,true
115,0.014733,true
115,0.014174,true
115,0.013424,true
115,0.01438,true
115,0.01451,true
115,0.013312,true
115,0.013382,true
115,0.013903,true
115,0.019673,true
115,0.023155,true
115,0.018314,true
115,0.015624,true
115,0.013534,true
115,0.015105,true
115,0.013413,true
115,0.013988,true
115,0.014685,true
115,0.01316,true
115,0.014288,true
115,0.014432,true
115,0.015818,true
115,0.013348,true
115,0.01387,true
115,0.013868,true
115,0.014471,true
115,0.018021,true
115,0.020949,true
115,0.017651,true
115,0.015049,true
115,0.01327,true
115,0.013768,true
115,0.013377,true
115,0.012769,true
115,0.012873,true
115,0.013325,true
115,0.014529,true
115,0.013047,true
115,0.013367,true
115,0.014571,true
115,0.013943,true
115,0.013421,true
115,0.013477,true
115,0.015088,true
115,0.017824,true
115,0.012706,true
115,0.013136,true
115,0.017439,true
115,0.019815,true
115,0.016921,true
115,0.014566,true
115,0.012942,true
115,0.01288,true
115,0.013391,true
115,0.015067,true
115,0.013408,true
115,0.013477,true
115,0.014805,true
115,0.013462,true
115,0.01358,true
115,0.013901,true
115,0.014433,true
115,0.013086,true
115,0.019284,true
115,0.022377,true
115,0.01846,true
115,0.015583,true
115,0.013634,true
115,0.01394,true
115,0.013392,true
115,0.013806,true
115,0.01325,true
115,0.014073,true
115,0.013334,true
115,0.013717,true
115,0.014275,true
115,0.014306,true
115,0.014088,true
115,0.014439,true
115,0.014343,true
115,0.014024,true
115,0.015303,true
115,0.014404,true
115,0.01948,true
115,0.014639,true
115,0.01449,true
115,0.01341,true
115,0.014085,true
115,0.014332,true
115,0.013388,true
115,0.01342,true
115,0.013184,true
115,0.014393,true
120,0.017435,true
120,0.017791,true
120,0.022989,true
120,0.026482,true
120,0.022226,true
120,0.01983,true
120,0.016509,true
120,0.018103,true
120,0.016711,true
120,0.022881,true
120,0.025979,true
120,0.021798,true
120,0.018625,true
120,0.016496,true
120,0.018108,true
120,0.017622,true
120,0.022949,true
120,0.025542,true
120,0.021453,true
120,0.018457,true
120,0.018534,true
120,0.018139,true
120,0.015962,true
120,0.017989,true
120,0.017467,true
120,0.018129,true
120,0.024045,true
120,0.030403,true
120,0.021722,true
120,0.018581,true
120,0.016253,true
120,0.018252,true
120,0.017727,true
120,0.017948,true
120,0.025981,true
120,0.0306,true
120,0.024084,true
120,0.019852,true
120,0.017329,true
120,0.018014,true
120,0.017844,true
120,0.016316,true
120,0.016841,true
120,0.018961,true
120,0.018063,true
120,0.01846,true
120,0.026196,true
120,0.031212,true
120,0.02361,true
120,0.020137,true
120,0.017086,true
120,0.018003,true
120,0.017233,true
120,0.023159,true
120,0.027018,true
120,0.022457,true
120,0.019136,true
120,0.016734,true
120,0.016775,true
120,0.016753,true
120,0.016325,true
120,0.016644,true
120,0.024536,true
120,0.027247,true
120,0.022523,true
120,0.019585,true
120,0.016793,true
120,0.017775,true
120,0.016702,true
120,0.017884,true
120,0.01669,true
120,0.018065,true
120,0.018126,true
120,0.024404,true
120,0.029322,true
120,0.023565,true
120,0.020197,true
120,0.018059,true
120,0.0151,true
120,0.017218,true
120,0.017768,true
120,0.023204,true
120,0.026736,true
120,0.022393,true
120,0.019198,true
120,0.016747,true
120,0.018193,true
120,0.016418,true
120,0.018007,true
120,0.024069,true
120,0.027375,true
120,0.022466,true
120,0.019257,true
120,0.016751,true
120,0.016648,true
120,0.016008,true
120,0.01785,true
120,0.017479,true
120,0.017935,true
120,0.023728,true
125,0.026797,true
125,0.022462,true
125,0.019093,true
125,0.016604,true
125,0.018131,true
125,0.018076,true
125,0.018142,true
125,0.018712,true
125,0.017223,true
125,0.023901,true
125,0.027485,true
125,0.024783,true
125,0.02112,true
125,0.017038,true
125,0.018095,true
125,0.017906,true
125,0.02496,true
125,0.028296,true
125,0.023038,true
125,0.019388,true
125,0.018691,true
125,0.018318,true
125,0.01752,true
125,0.01672,true
125,0.018185,true
125,0.017307,true
125,0.017239,true
125,0.016506,true
125,0.016816,true
125,0.018263,true
125,0.022686,true
125,0.025888,true
125,0.021588,true
125,0.018422,true
125,0.017405,true
125,0.017887,true
125,0.018152,true
125,0.025858,true
125,0.029388,true
125,0.023384,true
125,0.019579,true
125,0.017437,true
125,0.016676,true
125,0.018073,true
125,0.025356,true
125,0.027894,true
125,0.022423,true
125,0.018379,true
125,0.017791,true
125,0.017236,true
125,0.018215,true
125,0.018075,true
125,0.017521,true
125,0.018277,true
125,0.017044,true
125,0.016821,true
125,0.017024,true
125,0.018036,true
125,0.016684,true
125,0.017637,true
125,0.019282,true
125,0.017854,true
125,0.018432,true
125,0.017891,true
125,0.017265,true
125,0.017113,true
125,0.019244,true
125,0.019342,true
125,0.017673,true
125,0.018799,true
125,0.018165,true
125,0.016661,true
125,0.018109,true
125,0.017083,true
125,0.017734,true
125,0.018876,true
125,0.018505,true
125,0.018838,true
125,0.017405,true
125,0.017911,true
125,0.01706,true
125,0.017152,true
125,0.017493,true
125,0.017342,true
125,0.01878,true
125,0.017473,true
125,0.017475,true
125,0.017513,true
125,0.01792,true
125,0.017486,true
125,0.016668,true
125,0.01692,true
125,0.018583,true
125,0.018572,true
125,0.017994,true
125,0.019209,true
125,0.018641,true
125,0.019503,true
125,0.01785,true
125,0.01948,true
130,0.02053,true
130,0.02065,true
130,0.023069,true
130,0.022636,true
130,0.022105,true
130,0.02211,true
130,0.020241,true
130,0.019722,true
130,0.021363,true
130,0.020963,true
130,0.020996,true
130,0.021275,true
130,0.020663,true
130,0.019442,true
130,0.019545,true
130,0.019521,true
130,0.019595,true
130,0.020745,true
130,0.019897,true
130,0.020066,true
130,0.020421,true
130,0.019605,true
130,0.019441,true
130,0.019799,true
130,0.0196,true
130,0.019667,true
130,0.023286,true
130,0.021444,true
130,0.022258,true
130,0.022874,true
130,0.019505,true
130,0.019145,true
130,0.019883,true
130,0.019216,true
130,0.019616,true
130,0.02102,true
130,0.020451,true
130,0.019756,true
130,0.019791,true
130,0.019586,true
130,0.022665,true
130,0.02181,true
130,0.019816,true
130,0.021697,true
130,0.02261,true
130,0.01958,true
130,0.021863,true
130,0.021677,true
130,0.020566,true
130,0.0204,true
130,0.021277,true
130,0.022406,true
130,0.019586,true
130,0.018494,true
130,0.020915,true
130,0.019934,true
130,0.019701,true
130,0.021809,true
130,0.019401,true
130,0.019586,true
130,0.021109,true
130,0.021422,true
130,0.023569,true
130,0.020834,true
130,0.021574,true
130,0.021066,true
130,0.019353,true
130,0.021151,true
130,0.019355,true
130,0.020963,true
130,0.021184,true
130,0.020933,true
130,0.023084,true
130,0.020367,true
130,0.01998,true
130,0.019181,true
130,0.022417,true
130,0.019769,true
130,0.02021,true
130,0.019772,true
130,0.021143,true
130,0.021741,true
130,0.020104,true
130,0.022242,true
130,0.023625,true
130,0.02326,true
130,0.01867,true
130,0.01983,true
130,0.018861,true
130,0.021746,true
130,0.021624,true
130,0.021125,true
130,0.019467,true
130,0.021269,true
130,0.02119,true
130,0.019741,true
130,0.02039,true
130,0.021532,true
130,0.020273,true
130,0.021956,true
135,0.023894,true
135,0.023424,true
135,0.02468,true
135,0.023318,true
135,0.023121,true
135,0.023263,true
135,0.022386,true
135,0.024621,true
135,0.022634,true
135,0.023174,true
135,0.024008,true
135,0.024324,true
135,0.023731,true
135,0.024261,true
135,0.022869,true
135,0.024025,true
135,0.022204,true
135,0.023404,true
135,0.025519,true
135,0.02161,true
135,0.022581,true
135,0.022534,true
135,0.024063,true
135,0.02426,true
135,0.023814,true
135,0.023634,true
135,0.023873,true
135,0.024008,true
135,0.023907,true
135,0.023517,true
135,0.022285,true
135,0.023102,true
135,0.023949,true
135,0.024502,true
135,0.023098,true
135,0.024105,true
135,0.024601,true
135,0.022691,true
135,0.023147,true
135,0.023757,true
135,0.022998,true
135,0.021928,true
135,0.023171,true
135,0.025136,true
135,0.022623,true
135,0.021633,true
135,0.022552,true
135,0.022365,true
135,0.02413,true
135,0.024377,true
135,0.023034,true
135,0.024908,true
135,0.024123,true
135,0.024421,true
135,0.024394,true
135,0.023117,true
135,0.022685,true
135,0.022706,true
135,0.02332,true
135,0.022117,true
135,0.022715,true
135,0.022585,true
135,0.024355,true
135,0.025061,true
135,0.024232,true
135,0.025153,true
135,0.022852,true
135,0.023601,true
135,0.022198,true
135,0.022229,true
135,0.023593,true
135,0.023776,true
135,0.024608,true
135,0.022479,true
135,0.024277,true
135,0.02354,true
135,0.024023,true
135,0.024045,true
135,0.023763,true
135,0.022365,true
135,0.023969,true
135,0.022271,true
135,0.024146,true
135,0.022669,true
135,0.023904,true
135,0.024362,true
135,0.022694,true
135,0.0223,true
135,0.025223,true
135,0.023614,true
135,0.022448,true
135,0.022497,true
135,0.022765,true
135,0.021507,true
135,0.022663,true
135,0.024075,true
135,0.024247,true
135,0.024105,true
135,0.022361,true
135,0.023192,true
140,0.027678,true
140,0.025913,true
140,0.026956,true
140,0.025689,true
140,0.024629,true
140,0.027507,true
140,0.028643,true
140,0.025025,true
140,0.026393,true
140,0.024796,true
140,0.026063,true
140,0.026753,true
140,0.026626,true
140,0.025363,true
140,0.025098,true
140,0.025544,true
140,0.02726,true
140,0.027347,true
140,0.027135,true
140,0.026825,true
140,0.028082,true
140,0.024138,true
140,0.024141,true
140,0.027062,true
140,0.026748,true
140,0.024992,true
140,0.024886,true
140,0.02739,true
140,0.025941,true
140,0.024512,true
140,0.027551,true
140,0.027888,true
140,0.027897,true
140,0.02765,true
140,0.023536,true
140,0.024769,true
140,0.02516,true
140,0.025915,true
140,0.026728,true
140,0.029602,true
140,0.024219,true
140,0.02624,true
140,0.026996,true
140,0.027269,true
140,0.023919,true
140,0.025405,true
140,0.027366,true
140,0.024591,true
140,0.024641,true
140,0.02683,true
140,0.025752,true
140,0.026229,true
140,0.025196,true
140,0.027306,true
140,0.025012,true
140,0.027406,true
140,0.026636,true
140,0.025353,true
140,0.024884,true
140,0.02683,true
140,0.025738,true
140,0.027271,true
140,0.027741,true
140,0.024179,true
140,0.025611,true
140,0.026526,true
140,0.025178,true
140,0.025717,true
140,0.024551,true
140,0.025735,true
140,0.024339,true
140,0.025131,true
140,0.025473,true
140,0.024302,true
140,0.026546,true
140,0.027671,true
140,0.027572,true
140,0.025143,true
140,0.026681,true
140,0.025108,true
140,0.025372,true
140,0.026329,true
140,0.025903,true
140,0.027535,true
140,0.026232,true
140,0.025894,true
140,0.030642,true
140,0.025209,true
140,0.025758,true
140,0.02489,true
140,0.025761,true
140,0.024438,true
140,0.024817,true
140,0.024558,true
140,0.026808,true
140,0.027113,true
140,0.026901,true
140,0.026481,true
140,0.026889,true
140,0.026716,true
145,0.027892,true
145,0.027503,true
145,0.029939,true
145,0.030018,true
145,0.030303,true
145,0.028424,true
145,0.028176,true
145,0.028164,true
145,0.027503,true
145,0.032393,true
145,0.029687,true
145,0.029427,true
145,0.027569,true
145,0.028073,true
145,0.027763,true
145,0.027866,true
145,0.029668,true
145,0.029683,true
145,0.030454,true
145,0.028345,true
145,0.032293,true
145,0.031042,true
145,0.027772,true
145,0.028061,true
145,0.027993,true
145,0.028075,true
145,0.028589,true
145,0.030194,true
145,0.028205,true
145,0.029834,true
145,0.031078,true
145,0.028326,true
145,0.037522,true
145,0.030538,true
145,0.031196,true
145,0.031082,true
145,0.030876,true
145,0.030168,true
145,0.029495,true
145,0.030228,true
145,0.030618,true
145,0.0285,true
145,0.031682,true
145,0.03014,true
145,0.030999,true
145,0.030424,true
145,0.03288,true
145,0.030164,true
145,0.027535,true
145,0.030653,true
145,0.030483,true
145,0.03124,true
145,0.03309,true
145,0.031759,true
145,0.027742,true
145,0.034789,true
145,0.03369,true
145,0.029511,true
145,0.030137,true
145,0.029186,true
145,0.034789,true
145,0.029062,true
145,0.02779,true
145,0.027642,true
145,0.028483,true
145,0.028651,true
145,0.03069,true
145,0.0274,true
145,0.031119,true
145,0.028053,true
145,0.030247,true
145,0.027345,true
145,0.02993,true
145,0.030481,true
145,0.028443,true
145,0.030781,true
145,0.029927,true
145,0.03273,true
145,0.029493,true
145,0.027527,true
145,0.029598,true
145,0.029854,true
145,0.029617,true
145,0.030738,true
145,0.030616,true
145,0.03354,true
145,0.027477,true
145,0.030887,true
145,0.030765,true
145,0.031235,true
145,0.027711,true
145,0.028013,true
145,0.028169,true
145,0.028793,true
145,0.028567,true
145,0.027625,true
145,0.028818,true
145,0.02985,true
145,0.030268,true
145,0.027841,true
150,0.030117,true
150,0.031997,true
150,0.033568,true
150,0.030639,true
150,0.029485,true
150,0.0332,true
150,0.03117,true
150,0.033594,true
150,0.032428,true
150,0.032728,true
150,0.032946,true
150,0.032656,true
150,0.032961,true
150,0.033993,true
150,0.032961,true
150,0.033669,true
150,0.032005,true
150,0.033567,true
150,0.03031,true
150,0.030954,true
150,0.032031,true
150,0.034579,true
150,0.03013,true
150,0.031948,true
150,0.029586,true
150,0.031805,true
150,0.032146,true
150,0.031164,true
150,0.031187,true
150,0.031344,true
150,0.03162,true
150,0.03286,true
150,0.031183,true
150,0.031524,true
150,0.031312,true
150,0.033479,true
150,0.033284,true
150,0.029187,true
150,0.030504,true
150,0.033107,true
150,0.033157,true
150,0.033858,true
150,0.033493,true
150,0.032942,true
150,0.035133,true
150,0.03065,true
150,0.03123,true
150,0.031826,true
150,0.030545,true
150,0.031193,true
150,0.033936,true
150,0.031171,true
150,0.02947,true
150,0.030806,true
150,0.030277,true
150,0.029732,true
150,0.031732,true
150,0.031846,true
150,0.029876,true
150,0.030905,true
150,0.033372,true
150,0.03748,true
150,0.030634,true
150,0.032675,true
150,0.030765,true
150,0.034977,true
150,0.03414,true
150,0.029654,true
150,0.03232,true
150,0.032826,true
150,0.033385,true
150,0.0306,true
150,0.033935,true
150,0.034219,true
150,0.033865,true
150,0.032568,true
150,0.034418,true
150,0.032303,true
150,0.03156,true
150,0.033846,true
150,0.031479,true
150,0.031285,true
150,0.033508,true
150,0.032817,true
150,0.031998,true
150,0.032411,true
150,0.033037,true
150,0.034105,true
150,0.033769,true
150,0.030854,true
150,0.034127,true
150,0.033339,true
150,0.032585,true
150,0.033475,true
150,0.032356,true
150,0.033106,true
150,0.033853,true
150,0.031183,true
150,0.030731,true
150,0.030313,true
155,0.034191,true
155,0.037417,true
155,0.037316,true
155,0.040215,true
155,0.036789,true
155,0.041152,true
155,0.036334,true
155,0.036915,true
155,0.037158,true
155,0.038957,true
155,0.034281,true
155,0.034175,true
155,0.035186,true
155,0.035318,true
155,0.034118,true
155,0.033739,true
155,0.033819,true
155,0.037619,true
155,0.036176,true
155,0.03663,true
155,0.0373,true
155,0.034309,true
155,0.033646,true
155,0.037505,true
155,0.036636,true
155,0.033052,true
155,0.034636,true
155,0.033563,true
155,0.03705,true
155,0.034045,true
155,0.033026,true
155,0.035592,true
155,0.037947,true
155,0.034359,true
155,0.035271,true
155,0.036573,true
155,0.034584,true
155,0.036078,true
155,0.038541,true
155,0.033211,true
155,0.036938,true
155,0.037184,true
155,0.034144,true
155,0.034233,true
155,0.036098,true
155,0.034257,true
155,0.038886,true
155,0.036984,true
155,0.037691,true
155,0.038637,true
155,0.037267,true
155,0.041478,true
155,0.035715,true
155,0.036239,true
155,0.036416,true
155,0.037435,true
155,0.033565,true
155,0.038225,true
155,0.034552,true
155,0.037043,true
155,0.036179,true
155,0.036038,true
155,0.036578,true
155,0.036895,true
155,0.03558,true
155,0.035346,true
155,0.03416,true
155,0.034146,true
155,0.037358,true
155,0.035095,true
155,0.034237,true
155,0.036809,true
155,0.037058,true
155,0.032783,true
155,0.035098,true
155,0.034231,true
155,0.033981,true
155,0.034798,true
155,0.036584,true
155,0.034607,true
155,0.033169,true
155,0.037009,true
155,0.03766,true
155,0.03595,true
155,0.036778,true
155,0.033959,true
155,0.039145,true
155,0.033869,true
155,0.033666,true
155,0.03411,true
155,0.034839,true
155,0.036165,true
155,0.034974,true
155,0.035682,true
155,0.037832,true
155,0.033946,true
155,0.037519,true
155,0.03408,true
155,0.036162,true
155,0.034597,true
160,0.040653,true
160,0.038992,true
160,0.03775,true
160,0.036968,true
160,0.041452,true
160,0.040918,true
160,0.040971,true
160,0.03807,true
160,0.037352,true
160,0.037021,true
160,0.040548,true
160,0.041522,true
160,0.041549,true
160,0.041104,true
160,0.041171,true
160,0.040948,true
160,0.036557,true
160,0.039042,true
160,0.038794,true
160,0.040847,true
160,0.040176,true
160,0.03776,true
160,0.042376,true
160,0.040472,true
160,0.040892,true
160,0.037601,true
160,0.03994,true
160,0.036613,true
160,0.036588,true
160,0.041486,true
160,0.037223,true
160,0.037029,true
160,0.037133,true
160,0.041267,true
